lead_id,marketplace_id,marketplace_car_id,used_dealer_company_id,dealer_id,car_brand,car_model,car_variant,car_engine,car_year,car_transmission,reserveprice
926723,141249,289228,2560,2632,toyota,kijang innova,g,2,2012,Auto,130000000
944441,141300,299712,4697,4805,toyota,kijang innova,g,2,2009,Manual,80000000
810802,141297,298958,2133,2182,daihatsu,sirion,d fmc,1.3,2012,Auto,60000000
926589,141278,295206,1101,1149,mercedes-benz,e,280,3.2,2012,Auto,250000000
942091,141288,297362,4957,5065,mazda,cx-5,touring,2,2012,Auto,158000000
929739,141253,289835,5336,5444,suzuki,apv,sgx luxury,1.5,2016,Auto,80500000
944803,141285,296607,4786,4894,toyota,kijang innova,g,2,2011,Manual,139000000
948225,141298,299328,4279,4387,bmw,x3,xdrive20i xline,2,2012,Auto,145000000
940440,141281,295766,5628,5736,toyota,kijang innova,g,2.4,2018,Auto,239500000
930845,141250,289255,4279,4387,daihatsu,xenia,r sporty,1.3,2014,Manual,84000000
928719,141253,289952,1580,1629,toyota,kijang innova,q-n140,2.4,2015,Auto,210000000
948351,141294,298449,3346,3440,toyota,kijang innova,reborn g,2,2018,Manual,260000000
927100,141263,292332,4463,4571,mercedes-benz,c,200 (ckd),2,2020,Auto,500000000
930971,141260,291566,3660,3768,toyota,kijang innova,reborn g,2,2017,Auto,220000000
937754,141272,293944,1034,1060,bmw,x3,xdrive20i xline,2,2012,Auto,145000000
943794,141288,297457,5628,5736,wuling,almaz,lt lux + sc cvt,1.5,2021,Auto,289500000
941134,141279,295539,1166,1215,honda,jazz,rs,1.5,2020,Auto,210000000
931012,141262,292057,3788,3896,toyota,vios,g,1.5,2012,Manual,35000000
928975,141255,290461,3806,3914,mitsubishi,pajero sport,dakar,2.5,2014,Auto,240000000
937555,141274,294418,4356,4464,daihatsu,gran max,box,1.3,2017,Manual,50000000
943332,141286,296817,2545,2616,toyota,avanza,g,1.3,2005,Manual,50000000
926090,141250,289429,4315,4423,honda,mobilio,e,1.5,2014,Auto,100000000
926424,141258,291240,3362,3456,toyota,alphard,g,2.5,2017,Auto,700000000
940936,141278,295205,1580,1629,wuling,cortez,l lux,1.8,2018,Auto,150000000
927495,141251,289574,4596,4704,honda,jazz,rs,1.5,2017,Auto,179500000
941111,141282,296089,4605,4713,toyota,yaris,e,1.5,2021,Auto,230000000
940010,141277,295047,3774,3882,toyota,yaris,g,1.5,2017,Auto,120000000
945932,141294,298483,615,612,toyota,camry,v,2.4,2010,Auto,50000000
945975,141297,298957,3780,3888,daihatsu,xenia,x,1.3,2017,Manual,70000000
938116,141276,294800,4461,4569,nissan,grand livina,el,1.5,2017,Auto,150000000
937378,141274,294390,4697,4805,honda,brio,satya e,1.2,2015,Manual,89000000
941914,141281,295761,3605,3713,toyota,innova,v diesel,2.5,2017,Auto,250000000
925616,141275,294666,4276,4384,mercedes-benz,c,180,1.8,1995,Manual,20000000
930671,141255,290431,2625,2698,nissan,serena,highway star,2,2014,Auto,150000000
928820,141251,289619,2625,2698,toyota,rush,s trd sportivo,1.5,2019,Auto,200000000
942090,141281,295843,5230,5338,toyota,avanza,veloz,1.5,2019,Auto,160000000
939850,141278,295216,4344,4452,toyota,kijang innova,e,2,2007,Manual,80000000
945094,141291,298060,4471,4579,toyota,sienta,g,1.5,2016,Auto,129000000
941091,141285,296571,2144,2193,toyota,vellfire,z,2.4,2010,Auto,215000000
948074,141297,298852,1407,1456,honda,brio,satya e,1.2,2017,Manual,95000000
941110,141289,297588,4605,4713,toyota,fortuner,vrz 4x2,2.4,2019,Auto,400000000
943485,141284,296527,2393,2447,honda,cr-v,prestige,2.4,2018,Auto,365500000
927201,141269,293401,5317,5668,bmw,3,18i,2,2002,Auto,70000000
948112,141296,298693,3362,3456,toyota,avanza,veloz,1.3,2015,Manual,49500000
930020,141254,290145,431,417,hyundai,grand livina,xv,1.5,2016,Auto,189500000
941471,141287,296995,1735,1784,bmw,3,20i (ckd),2,2010,Auto,130000000
939901,141281,295673,4963,5071,toyota,avanza,g,1.3,2006,Manual,50000000
942427,141282,295980,5281,5389,volkswagen,tiguan,tsi,1.4,2015,Auto,130000000
939594,141275,294672,5109,5217,toyota,kijang innova,g,2,2020,Auto,280000000
941520,141285,296590,2459,2517,toyota,avanza,s,1.5,2009,Auto,105000000
942379,141283,296314,4351,4459,honda,jazz,e,1.5,2015,Auto,166000000
940553,141276,294911,4519,4627,nissan,march,no variant,1.2,2009,Auto,55000000
937082,141276,294808,3859,3967,toyota,fortuner,g,2.5,2009,Auto,175000000
936687,141282,295889,4900,5008,toyota,corolla altis,v,1.8,2014,Auto,100000000
939892,141281,295596,1735,1784,ford,ranger,xls,2.2,2013,Manual,100000000
923067,141261,291945,4276,4384,ford,ecosport,trend,1.5,2014,Manual,70000000
926428,141258,291210,4277,4385,toyota,kijang innova,q-n140,2,2016,Auto,200000000
939827,141285,296755,4302,4410,isuzu,panther,grand touring,2.5,2014,Manual,150000000
927202,141249,289249,4290,4398,land rover,range rover evoque,no variant,2,2012,Auto,400000000
937754,141272,293944,1034,1060,bmw,x3,xdrive20i (ckd),2,2012,Auto,145000000
941134,141279,295539,4532,4640,honda,jazz,rs,1.5,2020,Auto,210000000
946379,141290,297820,3362,3456,honda,hr-v,e,1.5,2019,Auto,240000000
950081,141300,299592,3160,3252,honda,hr-v,e,1.5,2016,Auto,159500000
929808,141260,291553,4310,4418,suzuki,ignis,gl,1.2,2017,Manual,75000000
938709,141287,297154,4672,4780,honda,freed,s,1.5,2013,Auto,98500000
941330,141283,296336,5525,5633,wuling,almaz,lt lux + sc cvt,1.5,2021,Auto,300000000
940777,141279,295534,3362,3456,toyota,kijang innova,reborn g,2,2018,Manual,215000000
934868,141269,293277,4310,4418,toyota,kijang innova,q-n140,2,2016,Manual,208000000
941540,141287,297157,1101,1149,mercedes-benz,c,300 (ckd),2,2015,Auto,400000000
926918,141248,288804,615,612,honda,mobilio,rs,1.5,2016,Auto,150000000
943426,141284,296431,5222,5330,kia,seltos,ex+,1.4,2020,Auto,265000000
940933,141283,296337,4320,4428,honda,jazz,rs,1.5,2015,Auto,169500000
938506,141279,295431,4277,4385,honda,hr-v,prestige,1.8,2015,Auto,220000000
946267,141290,297859,4618,4726,mitsubishi,pajero sport,exceed,2.5,2012,Auto,200000000
943495,141285,296648,5156,5260,suzuki,apv,gl arena,1.5,2010,Manual,60000000
948030,141294,298389,3855,3963,toyota,yaris,g lux,1.5,2015,Manual,130000000
950135,141301,299845,4513,4621,mitsubishi,pajero,v6,3,2014,Auto,150000000
929090,141258,291006,615,612,mazda,cx-3,sport,1.5,2021,Auto,250000000
948903,141298,299286,1735,1784,honda,mobilio,rs,1.5,2014,Auto,109500000
934687,141265,292682,3590,3698,honda,elysion,i-vtec,2.4,2005,Auto,50000000
935029,141265,292683,3590,3698,toyota,rush,s,1.5,2012,Manual,110000000
929739,141253,289897,4795,4903,toyota,calya,g,1.2,2016,Auto,89500000
946521,141301,299803,4519,4627,honda,hr-v,e,1.5,2016,Auto,187000000
930904,141258,291139,4935,5043,honda,br-v,e,1.5,2017,Auto,140000000
929303,141253,289898,3362,3456,toyota,kijang innova,g,2.4,2019,Auto,280000000
588178,141253,289854,454,440,honda,cr-v,2wd ckd,2.4,2012,Auto,150000000
947761,141299,299460,5628,5736,bmw,3,18i,2,2000,Auto,50000000
940027,141279,295434,5278,5386,honda,city,e,1.5,2014,Auto,120000000
824593,141297,299031,4532,4640,honda,hr-v,e,1.5,2015,Auto,170000000
934386,141263,292336,1166,1215,honda,brio,satya e,1.2,2012,Manual,60000000
943361,141283,297210,5239,5347,toyota,sienta,g,1.5,2018,Auto,145000000
936687,141282,295889,4277,4385,toyota,corolla altis,v,1.8,2014,Auto,100000000
920773,141289,297571,5239,5347,nissan,elgrand,highway star,3.5,2011,Auto,23500000
913323,141254,290102,1717,1766,toyota,fortuner,vrz,2.4,2010,Auto,50000000
926301,141290,297926,3869,3977,toyota,avanza,veloz,1.5,2015,Manual,128000000
941306,141281,295733,4586,4694,honda,jazz,vti,1.5,2008,Auto,80000000
935160,141265,292684,3549,3657,chevrolet,trax,ltz,1.4,2017,Auto,150000000
949146,141299,299345,4228,4336,toyota,corolla cross,hybrid,1.8,2017,Auto,79000000
946137,141291,297981,2624,2697,chevrolet,trax,turbo ltz,1.4,2017,Auto,140000000
950135,141301,299845,5205,5313,mitsubishi,pajero,v6,3,2014,Auto,150000000
944610,141298,299020,1865,1914,toyota,corolla altis,v,1.8,2020,Auto,300000000
938608,141274,294529,4471,4579,toyota,corolla altis,v,1.8,2012,Auto,97500000
947895,141298,299199,1101,1149,toyota,kijang,lgx,1.8,2008,Manual,55000000
949692,141298,299302,5074,5182,toyota,kijang innova,g,2,2013,Auto,160000000
808872,141263,292231,2732,2806,toyota,fortuner,vrz 4x4,2.4,2016,Auto,305000000
938471,141282,295914,5412,5520,toyota,alphard,g-h30,2.5,2016,Auto,700000000
944490,141288,297336,1865,1914,mercedes-benz,c,240 elegance,2.6,1996,Manual,10000000
945033,141294,298489,1175,1224,wuling,almaz,lt lux + sc cvt,1.5,2021,Auto,295000000
945606,141292,298361,1101,1149,nissan,grand livina,highway star,1.5,2013,Manual,49500000
940778,141278,295240,4461,4569,chevrolet,trax,turbo premier,1.4,2018,Auto,168000000
926511,141259,295571,5028,5136,toyota,kijang innova,v lux,2,2012,Manual,130000000
940754,141301,299790,5264,5372,mazda,2,r skyactiv,1.5,2010,Auto,71000000
937754,141272,293944,1034,1060,bmw,x3,xdrive20i xline,2,2012,Auto,145000000
943342,141286,296789,1221,1270,isuzu,mu-7,tfr85hg,3,2010,Auto,99500000
933289,141271,293681,4471,4579,suzuki,ignis,gx,1.2,2019,Manual,110000000
938471,141282,295914,3362,3456,toyota,alphard,g,2.4,2016,Auto,700000000
934487,141263,292212,5074,5182,mini,cooper,no variant,1.5,2018,Auto,530000000
929814,141258,291105,4605,4713,honda,city,e,1.5,2007,Auto,50000000
942379,141283,296314,4471,4579,honda,hr-v,a,1.5,2016,Auto,100000000
942950,141297,298899,1166,1215,honda,cr-v,prestige,2.4,2015,Auto,200000000
931300,141260,291659,4457,4565,honda,hr-v,e plus,1.5,2020,Auto,270000000
942379,141283,296314,3852,3960,honda,hr-v,e plus,1.5,2016,Auto,100000000
928067,141251,289627,4888,4996,isuzu,panther,ls,2.5,2018,Manual,230000000
935473,141268,293109,4591,4699,honda,hr-v,se,1.5,2019,Auto,180000000
951034,141300,299579,3362,3456,mitsubishi,pajero sport,dakar,2.5,2014,Auto,195000000
925197,141249,289140,4330,4438,daihatsu,ayla,x,1.2,2018,Auto,99000000
948903,141298,299286,4146,4254,suzuki,ertiga,gx,1.4,2014,Auto,89000000
949767,141300,299713,4276,4384,daihatsu,xenia,m,1,2012,Manual,40000000
936713,141272,293945,1580,1629,toyota,agya,g trd,1,2015,Manual,60000000
947473,141301,299771,1580,1629,toyota,calya,g,1.2,2018,Auto,85000000
942503,141281,295711,4797,4905,mitsubishi,pajero sport,dakar,2.5,2014,Auto,270000000
920773,141289,297571,4320,4428,nissan,elgrand,highway star,3.5,2011,Auto,23500000
944614,141286,296794,4330,4438,toyota,corolla altis,v,1.8,2019,Auto,300000000
917431,141247,288663,5268,5376,honda,accord,vti-l,2.4,2005,Auto,50000000
937754,141272,293944,1034,1060,bmw,x3,xdrive20i xline,2,2012,Auto,145000000
927583,141289,297751,4279,4387,mercedes-benz,e,300 (ckd),3,2013,Auto,500000000
940028,141283,299780,5609,5717,wuling,almaz,lt lux + sc cvt,1.5,2018,Auto,180000000
941105,141278,295246,3441,3539,toyota,kijang innova,v lux,2,2018,Manual,189000000
946131,141299,299471,1098,1145,toyota,kijang innova,reborn g,2,2017,Auto,25600000
950051,141299,299395,1580,1629,toyota,rush,s,1.5,2007,Auto,50000000
938759,141273,294252,4919,5027,honda,mobilio,e,1.5,2016,Auto,136000000
939859,141276,294928,3788,3896,daihatsu,xenia,x,1.3,2012,Auto,75000000
926143,141255,290502,4556,4664,kia,seltos,ex+,1.4,2020,Auto,265000000
936595,141278,295233,5378,5486,suzuki,ertiga,gx,1.4,2013,Auto,100000000
927495,141251,289574,1580,1629,honda,hr-v,e,1.5,2017,Auto,179500000
931735,141258,291254,4519,4627,honda,jazz,rs,1.5,2013,Auto,100000000
935025,141267,292875,3341,3435,mitsubishi,pajero sport,dakar,2.5,2013,Auto,230000000
917804,141251,289700,4548,4656,daihatsu,terios,tx,1.5,2012,Auto,103000000
940821,141294,298398,4797,4905,toyota,sienta,v,1.5,2017,Auto,135000000
945615,141289,297608,5628,5736,toyota,alphard,s,2.4,2012,Auto,275000000
943514,141285,296587,4226,4334,toyota,fortuner,vrz trd,2.4,2018,Auto,325000000
933679,141262,292110,3590,3698,bmw,3,20i (ckd),2,2016,Auto,385000000
950051,141299,297663,4797,4905,toyota,avanza,veloz,1.5,2007,Auto,50000000
949670,141300,299726,4596,4704,honda,jazz,rs,1.5,2017,Auto,190000000
940548,141277,295146,4231,4339,suzuki,ertiga,gx,1.4,2013,Manual,108000000
931454,141261,292013,4471,4579,toyota,rush,s,1.5,2011,Manual,110000000
934095,141253,289911,4209,4317,suzuki,ertiga,dreza,1.4,2017,Manual,100000000
947666,141291,298019,3394,3492,toyota,rush,g,1.5,2011,Auto,95000000
941895,141301,299818,4461,4569,wuling,confero,s act lux,1.5,2018,Manual,90000000
941098,141286,296802,4471,4579,mitsubishi,pajero sport,exceed,2.5,2013,Auto,209500000
929535,141265,292784,3660,3768,toyota,kijang innova,v,2.4,2018,Auto,240000000
927390,141249,289173,2624,2697,daihatsu,xenia,x,1.3,2013,Manual,76000000
927000,141257,290926,4618,4726,nissan,march,l,1.2,2014,Manual,65000000
946686,141291,298094,1735,1784,nissan,grand livina,xv,1.5,2015,Manual,70000000
950867,141300,299654,5192,5300,nissan,march,l,1.2,2012,Auto,49500000
923802,141273,294113,5388,5496,mitsubishi,outlander sport,px,2,2015,Auto,220000000
928477,141255,290426,3441,3539,daihatsu,sigra,r dlx,1.2,2018,Auto,78000000
948351,141294,298449,1407,1456,honda,brio,satya e,1.2,2016,Manual,70000000
944876,141283,296259,3538,3638,toyota,hiace,commuter,2.5,2014,Manual,180000000
942114,141282,296013,4605,4713,suzuki,carry,fd pick up,1.5,2020,Manual,85000000
808872,141263,292231,4954,5062,toyota,fortuner,vrz,2.4,2016,Auto,305000000
946858,141291,298101,2560,2632,mitsubishi,outlander sport,px,2,2015,Auto,220000000
928368,141253,289841,2827,2906,toyota,calya,g,1.2,2018,Auto,99000000
940922,141281,295862,4471,4579,daihatsu,xenia,r sporty,1.3,2011,Auto,80000000
924152,141292,298246,5281,5389,honda,civic,fd1,1.8,2010,Manual,50000000
946786,141290,298240,4503,4611,daihatsu,xenia,r attivo,1.3,2019,Manual,115000000
947701,141298,298829,5192,5300,bmw,3,20i,2,2010,Auto,99000000
941125,141278,295231,5278,5386,suzuki,apv,sgx luxury,1.5,2009,Auto,50000000
931827,141257,290949,3663,3771,toyota,fortuner,g trd,2.5,2015,Auto,280000000
946281,141290,297764,1068,1095,toyota,avanza,g,1.3,2012,Auto,79500000
934830,141268,293167,5028,5136,daihatsu,xenia,r,1.3,2018,Auto,120000000
887540,141298,299106,4296,4404,toyota,rush,s trd sportivo,1.5,2020,Auto,200000000
929535,141265,292784,2732,2806,toyota,kijang innova,v,2.4,2018,Auto,240000000
935549,141300,299542,1101,1149,toyota,avanza,g,1.3,2014,Auto,95000000
937018,141269,293236,2144,2193,honda,brio,rs,1.2,2018,Auto,153000000
925604,141256,290639,4277,4385,toyota,nav1,v lux,2,2004,Auto,140000000
923298,141249,289138,4317,4425,chevrolet,trailblazer,ltz,2.5,2017,Auto,230000000
938860,141289,297545,3346,3440,wuling,cortez,l lux,1.8,2018,Auto,138000000
942161,141300,299693,5263,5371,toyota,kijang innova,v lux,2,2021,Manual,250000000
938008,141273,294320,4277,4385,toyota,calya,g,1.2,2017,Manual,75000000
929573,141255,290464,4279,4387,toyota,fortuner,vrz gr sport,2.4,2016,Auto,365000000
941471,141287,297135,5628,5736,bmw,3,20i (ckd),2,2010,Auto,130000000
947439,141291,298020,5441,5549,honda,brio,rs,1.2,2019,Auto,149500000
938471,141272,294077,5592,5700,toyota,alphard,g-h30,2.5,2016,Auto,700000000
928195,141255,290367,4279,4387,honda,hr-v,e,1.5,2017,Auto,201000000
929233,141251,289603,4900,5008,honda,brio,satya e,1.2,2019,Manual,165000000
927165,141250,289412,5442,5550,toyota,kijang innova,g,2,2006,Manual,85000000
946661,141301,299752,1865,1914,volkswagen,tiguan,tsi allspace,1.4,2019,Auto,410000000
923911,141254,290247,5609,5717,honda,jazz,rs,1.5,2019,Auto,135500000
933477,141261,292010,3362,3456,toyota,camry,v,2.4,2008,Auto,60000000
934855,141270,293578,1580,1629,toyota,kijang innova,v diesel,2.4,2018,Auto,290000000
936693,141270,293496,1166,1215,toyota,limo,no variant,1.5,2009,Manual,60000000
945552,141289,297526,5281,5389,bmw,x3,xdrive20i (ckd),2,2016,Auto,400000000
942674,141289,297643,4339,4447,toyota,kijang innova,g-n140,2,2016,Manual,200000000
942596,141292,298209,5205,5313,honda,brio,satya e,1.2,2018,Auto,122000000
824597,141297,299096,1658,1707,toyota,etios valco,g,1.2,2013,Manual,65000000
939503,141281,295703,4279,4387,toyota,kijang innova,g,2,2010,Manual,110000000
934440,141269,293254,4279,4387,mercedes-benz,c,200 cgi,1.8,2011,Auto,100000000
934830,141268,293223,3419,3517,toyota,voxy,no variant,2,2018,Auto,350000000
943350,141285,296723,4277,4383,toyota,voxy,no variant,2,2020,Auto,398500000
944695,141287,297200,5367,5473,nissan,grand livina,sv,1.5,2012,Auto,103000000
943664,141285,296701,5609,5796,toyota,kijang innova,g,2,2011,Manual,95500000
928956,141268,293167,4697,4805,toyota,kijang innova,g-n140,2.4,2015,Auto,210000000
929535,141265,292784,5312,5420,toyota,kijang innova,reborn g,2.4,2018,Auto,240000000
944240,141285,296705,1098,1145,mazda,2,r skyactiv,1.5,2018,Auto,189500000
923489,141248,288791,4378,4486,hyundai,tucson,gls,2,2011,Auto,61000000
937780,141286,296943,2887,2968,mercedes-benz,gle,250 d,2.1,2002,Auto,40000000
929535,141265,292784,4919,5027,toyota,kijang innova,reborn v,2.4,2018,Auto,240000000
928139,141251,289588,397,383,mercedes-benz,c,300 (ckd),2,2018,Auto,550000000
945693,141288,297340,1034,1060,mercedes-benz,c,200 (ckd),2,2016,Auto,400000000
947563,141294,298401,4320,4428,toyota,kijang innova,g-n140,2.4,2018,Auto,310000000
933201,141260,291605,1658,1707,toyota,c-hr,hv dual tone,1.8,2019,Auto,370000000
932155,141261,291874,4499,4607,mercedes-benz,c,200 cgi (ckd),1.8,2011,Auto,170000000
927583,141289,297751,4797,4905,mercedes-benz,230e,no variant,2.3,2013,Auto,500000000
944377,141299,299494,2624,2697,toyota,fortuner,vrz 4x2,2.4,2018,Auto,400500000
941104,141278,295249,1175,1224,toyota,kijang innova,g-n140,2,2018,Manual,189000000
926427,141258,291215,2827,2906,mazda,cx-3,sport,1.5,2021,Auto,250000000
943532,141292,298284,2625,2698,mazda,2,gt,1.5,2014,Auto,112000000
943511,141285,296692,4277,4385,toyota,alphard,sc,2.5,2016,Auto,735000000
936687,141282,295889,1865,1914,toyota,alphard,g,2.4,2014,Auto,100000000
945606,141292,298363,4553,4661,nissan,evalia,st,1.7,2013,Manual,49500000
943660,141299,299464,4888,4996,toyota,yaris,j,1.5,2014,Auto,120000000
944565,141286,296572,2827,2906,toyota,agya,g trd,1.2,2019,Auto,150000000
941208,141277,295062,4276,4384,daihatsu,xenia,r,1.3,2017,Manual,95000000
926046,141247,288634,3229,3321,honda,mobilio,s,1.5,2016,Manual,99500000
930389,141269,293235,5154,5262,honda,cr-v,turbo,1.5,2021,Auto,525000000
927606,141250,289297,4471,4579,daihatsu,xenia,m,1,2013,Manual,50000000
943486,141285,296648,4556,4664,mitsubishi,xpander,ultimate,1.5,2018,Auto,190000000
929403,141254,289992,3774,3882,toyota,agya,g trd,1.2,2018,Auto,85000000
936790,141272,294075,5589,5697,honda,brio,satya e,1.2,2020,Auto,129500000
939411,141281,295721,5350,5458,toyota,sienta,v,1.5,2018,Manual,150000000
946137,141291,297981,4279,4387,chevrolet,trax,ltz,1.4,2017,Auto,140000000
949769,141298,299104,5628,5736,honda,hr-v,a,1.5,2015,Manual,100000000
934101,141263,292387,4992,5100,daihatsu,ayla,x,1,2018,Manual,75500000
946373,141291,298090,5153,5261,mitsubishi,pajero sport,dakar,2.5,2013,Auto,225000000
929234,141251,289607,5281,5389,nissan,grand livina,el,1.5,2019,Manual,140000000
930646,141255,290412,2625,2698,nissan,serena,highway star,2,2014,Auto,150000000
931713,141259,291392,5033,5141,honda,jazz,i-dsi,1.5,2011,Manual,95000000
931596,141262,292119,4251,4359,mazda,biante,skyactiv,2,2012,Auto,125000000
925197,141249,293270,4279,4387,honda,brio,satya e,1.2,2018,Auto,99000000
935961,141273,294244,5628,5736,nissan,grand livina,xv,1.5,2008,Manual,45000000
949639,141298,299126,3389,4378,toyota,alphard,no variant,2.4,2010,Auto,200000000
949231,141300,299668,4962,5070,toyota,kijang innova,g,2,2014,Manual,100000000
949964,141301,299778,1141,1190,toyota,vellfire,z,2.4,2011,Auto,200000000
932765,141263,292323,1735,1784,toyota,limo,no variant,1.5,2012,Manual,35000000
948100,141298,298228,5244,5352,toyota,avanza,e,1.3,2010,Manual,70000000
930643,141259,291310,1967,2016,toyota,alphard,no variant,3.5,2012,Auto,200000000
938709,141287,297154,1101,1149,honda,cr-v,2wd,2,2013,Auto,98500000
944490,141288,297335,5192,5300,mercedes-benz,e,280,3,1996,Manual,10000000
938974,141284,296521,4935,5043,suzuki,baleno,hatchback,1.4,2017,Auto,160000000
926557,141247,288552,1580,1629,daihatsu,terios,tx,1.5,2014,Manual,93000000
950456,141300,299642,5628,5736,nissan,livina,x-gear,1.5,2011,Manual,87000000
944695,141287,297200,3590,3698,hyundai,h-1,crdi,2.5,2012,Auto,89000000
931454,141261,292013,3538,3638,suzuki,grand vitara,jlx,2,2011,Manual,110000000
945851,141297,299040,397,383,mercedes-benz,e,300,2,2017,Auto,900000000
925604,141251,289629,1735,1784,toyota,land cruiser,prado,2.7,2004,Auto,140000000
948198,141297,298879,4919,5027,mercedes-benz,c,200 k,1.8,2011,Auto,100000000
943909,141286,296768,5081,5189,toyota,kijang innova,v,2,2012,Auto,120000000
943342,141286,296789,4620,4728,isuzu,mu-7,tfr85hg,3,2010,Auto,99500000
936378,141267,292958,3887,3995,nissan,livina,el,1.5,2019,Manual,150000000
917910,141260,291737,4779,4887,honda,brio,rs,1.2,2019,Auto,135000000
936514,141268,293107,4385,4493,honda,jazz,rs,1.5,2020,Auto,210000000
946131,141299,299471,4697,4805,daihatsu,gran max,d,1.3,2014,Manual,50000000
944372,141300,299561,1580,1629,mazda,cx-5,high,2,2012,Auto,155000000
949575,141298,299146,4320,4428,honda,hr-v,e,1.5,2018,Auto,180000000
943356,141283,296266,5029,5137,mitsubishi,delica,royal,2,2016,Auto,170000000
931422,141270,293611,4608,4716,suzuki,ertiga,gl,1.4,2013,Auto,80000000
935447,141268,293119,1240,1289,mazda,cx-30,gt,2,2019,Auto,290000000
947232,141294,298477,1765,1814,toyota,vios,g,1.5,2012,Manual,50000000
931598,141301,299777,4150,4258,mazda,8,no variant,2.3,2012,Auto,85000000
945597,141288,297361,728,741,daihatsu,terios,x,1.5,2017,Auto,175500000
940936,141278,295205,1580,1629,wuling,cortez,l lux,1.8,2018,Auto,150000000
946661,141292,298360,5628,5736,mitsubishi,xpander,ultimate,1.5,2019,Auto,190000000
929589,141256,290600,4231,4339,mitsubishi,pajero,d exceed,2.5,2013,Auto,210000000
936716,141285,296577,3305,4331,mitsubishi,outlander sport,px,2,2012,Auto,130000000
925490,141262,292166,4279,4387,honda,cr-v,2wd,2.4,2015,Auto,188000000
928607,141251,289615,4533,4641,toyota,innova,v,2,2017,Auto,220000000
927495,141251,289574,2625,2698,honda,jazz,rs,1.5,2017,Auto,179500000
946024,141299,299390,3248,3340,toyota,avanza,g,1.3,2013,Manual,85000000
937111,141271,293762,5628,5736,toyota,camry,v,2.5,2013,Auto,180000000
947473,141301,299778,5628,5736,toyota,avanza,e,1.3,2018,Auto,120000000
942206,141283,296186,4697,4805,toyota,vellfire,g,2.5,2015,Auto,600000000
944519,141287,297226,4153,4261,nissan,x-trail,no variant,2,2015,Manual,100000000
937242,141271,293796,1735,1784,daihatsu,xenia,r sporty,1.3,2013,Manual,95000000
925953,141284,296520,5081,5189,toyota,avanza,g,1.3,2017,Manual,110000000
925800,141256,290604,4471,4579,toyota,avanza,g,1.3,2012,Manual,35000000
944118,141285,296614,4972,5080,toyota,yaris,trd sportivo,1.5,2013,Manual,99000000
927397,141249,289095,1580,1629,mitsubishi,pajero sport,dakar 4x2,2.4,2021,Auto,525000000
91406,141253,289989,4873,4981,honda,brio,satya e,1.2,2018,Auto,120000000
944630,141287,297210,4330,4438,toyota,kijang innova,g,2,2021,Manual,250000000
926421,141258,291165,5222,5330,bmw,3,20i (ckd),2,2019,Auto,320000000
940818,141286,296772,4226,4334,toyota,fortuner,g,2.5,2009,Auto,175000000
947666,141291,298078,4301,4409,nissan,march,no variant,1.2,2011,Auto,65000000
918352,141287,297053,1407,1456,honda,brio,satya e,1.2,2017,Manual,120000000
639892,141265,292810,2624,2697,suzuki,swift,gt3,1.5,2009,Auto,50000000
946719,141294,298422,5628,5736,mitsubishi,pajero sport,dakar 4x2,2.4,2021,Auto,525000000
949561,141298,299327,3660,3768,honda,jazz,i-dsi,1.5,2006,Manual,50000000
824597,141297,299058,1735,1784,toyota,avanza,veloz,1.5,2013,Manual,99000000
810809,141297,298858,2625,2698,toyota,kijang innova,g,2,2012,Auto,110000000
934830,141265,292793,1865,1914,toyota,fortuner,vrz trd,2.4,2018,Auto,378500000
948616,141296,298747,4556,4664,daihatsu,sirion,m804rs,1.3,2019,Manual,104500000
932826,141260,291688,1141,1190,toyota,avanza,g-n140,1.3,2011,Manual,90000000
938461,141276,294890,4900,5008,toyota,fortuner,vrz trd,2.4,2018,Auto,435000000
940592,141285,296752,5178,5286,nissan,serena,highway star,2,2015,Auto,158000000
928236,141256,290685,4336,4444,toyota,kijang innova,e,2,2013,Auto,118500000
930971,141260,291566,4148,4256,toyota,kijang innova,reborn g,2,2017,Auto,220000000
934440,141269,293254,4471,4579,mercedes-benz,c,200 cgi (ckd),1.8,2011,Auto,100000000
931861,141264,292475,5406,5514,toyota,kijang innova,reborn venturer diesel,2.4,2017,Auto,346500000
92924,141259,291274,5619,5727,nissan,march,xs,1.2,2017,Manual,85000000
919748,141275,294352,4548,4656,daihatsu,gran max,d,1.3,2014,Manual,50000000
941123,141278,295232,4471,4579,suzuki,ertiga,gl,1.4,2015,Auto,130000000
926387,141278,295179,4596,4704,honda,brio,s,1.2,2014,Manual,100000000
929110,141257,290908,3605,3713,honda,jazz,rs,1.5,2020,Auto,220000000
943568,141283,296252,3362,3456,mitsubishi,pajero sport,dakar,2.5,2011,Auto,160000000
931917,141259,291452,2625,2698,kia,seltos,ex+,1.4,2019,Manual,140000000
938709,141287,297154,5141,5249,honda,freed,s,1.5,2013,Auto,98500000
931346,141258,291079,4351,4459,honda,mobilio,e,1.5,2015,Auto,114500000
934429,141263,292327,3590,3698,suzuki,ertiga,gx,1.4,2014,Auto,69500000
942258,141281,295866,4471,4579,suzuki,swift,gx,1.4,2013,Auto,100000000
936442,141277,295114,2827,2906,honda,cr-v,turbo prestige,1.5,2019,Auto,430000000
934283,141268,293191,1166,1215,daihatsu,gran max,d,1.3,2014,Auto,70000000
